Date,Close
11/22/17,51.95
11/24/17,51.6
11/27/17,50.85
11/28/17,51
11/29/17,47.75
11/30/17,47.4
12/1/17,45.65
12/4/17,43
12/5/17,42.7
12/6/17,43.45
12/7/17,43.6
12/8/17,44.2
12/11/17,46.25
12/12/17,46.25
12/13/17,44.75
12/14/17,44.45
12/15/17,44.95
12/18/17,46.65
12/19/17,47.25
12/20/17,47.4
12/21/17,47.55
12/22/17,47.3
12/26/17,47.05
12/27/17,47.5
12/28/17,47.55
12/29/17,46.95
1/2/18,48.4
1/3/18,49.65
1/4/18,48.6
1/5/18,50.25
1/8/18,51.25
1/9/18,51.3
1/10/18,50.05
1/11/18,50.7
1/12/18,51.45
1/16/18,50.35
1/17/18,51.45
1/18/18,52.05
1/19/18,52.95
1/22/18,48.4
1/23/18,47.9
1/24/18,45.45
1/25/18,44.75
1/26/18,45
1/29/18,44.2
1/30/18,44.5
1/31/18,42.65
2/1/18,43.68
2/2/18,41.83
2/5/18,37.73
2/6/18,40.35
2/7/18,39.75
2/8/18,38.15
2/9/18,38.1
2/12/18,37.5
2/13/18,37.15
2/14/18,39.45
2/15/18,38.75
2/16/18,38.3
2/20/18,38.65
2/21/18,37.85
2/22/18,37.5
2/23/18,38.3
2/26/18,38.55
2/27/18,38.45
2/28/18,38.5
3/1/18,38.7
3/2/18,38.1
3/5/18,37.55
3/6/18,38.8
3/7/18,38.85
3/8/18,38.5
3/9/18,41.65
3/12/18,41.7
3/13/18,41.75
3/14/18,44.8
3/15/18,45.3
3/16/18,44.3
3/19/18,45.2
3/20/18,46.85
3/21/18,45.65
3/22/18,44.85
3/23/18,43
3/26/18,43.4
3/27/18,42.65
3/28/18,39.5
3/29/18,40.9
4/2/18,40.4
4/3/18,40.55
4/4/18,41.5
4/5/18,42.1
4/6/18,40.8
4/9/18,40.8
4/10/18,43.25
4/11/18,44.35
4/12/18,43.75
4/13/18,43.7
4/16/18,41.9
4/17/18,43
4/18/18,43.6
4/19/18,42.2
4/20/18,41.55
4/23/18,40.5
4/24/18,39.95
4/25/18,38.4
4/26/18,39.7
4/27/18,39
4/30/18,38.1
5/1/18,41.35
5/2/18,43.1
5/3/18,42.75
5/4/18,43.15
5/7/18,44.7
5/8/18,43.85
5/9/18,45.35
5/10/18,45.65
5/11/18,44.9
5/14/18,44.9
5/15/18,44.75
5/16/18,45.55
5/17/18,44.95
5/18/18,44.95
5/21/18,44.95
5/22/18,45.35
5/23/18,45.35
5/24/18,44.9
5/25/18,45.2
5/29/18,44.65
5/30/18,44.1
5/31/18,43.95
6/1/18,45.95
6/4/18,46.35
6/5/18,47.1
6/6/18,47.3
6/7/18,46.95
6/8/18,47.8
6/11/18,48.1
6/12/18,48.6
6/13/18,48.4
6/14/18,48.15
6/15/18,46.55
6/18/18,47.1
6/19/18,46.6
6/20/18,47.35
6/21/18,47.8
6/22/18,47.4
6/25/18,43.7
6/26/18,45.6
6/27/18,44.3
6/28/18,43.55
6/29/18,43.45
7/2/18,42.35
7/3/18,40.7
7/5/18,42.1
7/6/18,42.05
7/9/18,42.95
7/10/18,43.2
7/11/18,42.7
7/12/18,43.7
7/13/18,43.45
7/16/18,43.15
7/17/18,44.2
7/18/18,44.9
7/19/18,44.95
7/20/18,43.85
7/23/18,44.85
7/24/18,44.9
7/25/18,45.45
7/26/18,45.9
7/27/18,44.85
7/30/18,42.2
7/31/18,39.2
8/1/18,39.6
8/2/18,39.1
8/3/18,38.9
8/6/18,40.3
8/7/18,45.4
8/8/18,43.95
8/9/18,44.8
8/10/18,45.25
8/13/18,44.75
8/14/18,45.65
8/15/18,45.25
8/16/18,45.8
8/17/18,45.65
8/20/18,45.8
8/21/18,46.8
8/22/18,47.15
8/23/18,47.7
8/24/18,47.8
8/27/18,48.6
8/28/18,49.9
8/29/18,50
8/30/18,50.45
8/31/18,49.75
9/4/18,48.25
9/5/18,48.25
9/6/18,47.25
9/7/18,47
9/10/18,47.5
9/11/18,47.05
9/12/18,46.95
9/13/18,47.1
9/14/18,47.65
9/17/18,47.65
9/18/18,48.3
9/19/18,47.8
9/20/18,48.2
9/21/18,48.05
9/24/18,48.35
9/25/18,48.85
9/26/18,46.35
9/27/18,46.8
9/28/18,47.3
10/1/18,46.61
10/2/18,45.21
10/3/18,45.98
